Date,Adj Close
29-08-2022,422.750000
28-08-2022,417.400000
27-08-2022,417.400000
26-08-2022,417.400000
25-08-2022,417.500000
24-08-2022,412.600000
23-08-2022,417.600000
22-08-2022,418.350000
21-08-2022,416.250000
20-08-2022,416.250000
19-08-2022,416.250000
18-08-2022,413.900000
17-08-2022,413.900000
16-08-2022,405.000000
15-08-2022,407.500000
14-08-2022,407.650000
13-08-2022,407.650000
12-08-2022,407.650000
11-08-2022,401.000000
10-08-2022,398.650000
09-08-2022,384.500000
08-08-2022,371.000000
07-08-2022,361.000000
06-08-2022,361.000000
05-08-2022,361.000000
04-08-2022,390.000000
03-08-2022,393.500000
02-08-2022,403.500000
01-08-2022,405.000000
31-07-2022,407.900000
30-07-2022,407.900000
29-07-2022,407.900000
28-07-2022,411.400000
27-07-2022,411.500000
26-07-2022,414.000000
25-07-2022,410.250000
24-07-2022,409.200000
23-07-2022,409.200000
22-07-2022,409.200000
21-07-2022,403.400000
20-07-2022,408.600000
19-07-2022,399.000000
18-07-2022,396.050000
17-07-2022,410.000000
16-07-2022,410.000000
15-07-2022,410.000000
14-07-2022,415.000000
13-07-2022,432.000000
12-07-2022,426.000000
11-07-2022,419.000000
10-07-2022,412.000000
09-07-2022,412.000000
08-07-2022,412.000000
07-07-2022,410.000000
06-07-2022,399.700000
05-07-2022,397.600000
04-07-2022,396.450000
03-07-2022,388.000000
02-07-2022,388.000000
01-07-2022,388.000000
30-06-2022,385.950000
29-06-2022,380.000000
28-06-2022,393.500000
27-06-2022,392.450000
26-06-2022,397.000000
25-06-2022,397.000000
24-06-2022,397.000000
23-06-2022,395.000000
22-06-2022,392.000000
21-06-2022,390.000000
20-06-2022,392.750000
19-06-2022,389.350000
18-06-2022,389.350000
17-06-2022,389.350000
16-06-2022,395.000000
15-06-2022,386.350000
14-06-2022,383.000000
13-06-2022,390.350000
12-06-2022,392.350000
11-06-2022,392.350000
10-06-2022,392.350000
09-06-2022,396.000000
08-06-2022,395.400000
07-06-2022,403.000000
06-06-2022,415.250000
05-06-2022,412.500000
04-06-2022,412.500000
03-06-2022,412.500000
02-06-2022,412.500000
01-06-2022,412.000000
31-05-2022,427.000000
30-05-2022,401.000000
29-05-2022,406.650000
28-05-2022,406.650000
27-05-2022,406.650000
26-05-2022,403.000000
25-05-2022,400.000000
24-05-2022,408.000000
23-05-2022,416.000000
22-05-2022,417.250000
21-05-2022,417.250000
20-05-2022,417.250000
19-05-2022,412.100000
18-05-2022,412.000000
17-05-2022,414.000000
16-05-2022,402.500000
15-05-2022,393.000000
14-05-2022,393.000000
13-05-2022,393.000000
12-05-2022,391.500000
11-05-2022,385.000000
10-05-2022,377.500000
09-05-2022,377.000000
08-05-2022,379.500000
07-05-2022,379.500000
06-05-2022,379.500000
05-05-2022,374.350000
04-05-2022,355.000000
03-05-2022,325.000000
02-05-2022,299.800000
01-05-2022,326.300000
30-04-2022,326.300000
29-04-2022,326.300000
28-04-2022,326.050000
27-04-2022,326.050000
26-04-2022,325.000000
25-04-2022,328.500000
24-04-2022,326.000000
23-04-2022,326.000000
22-04-2022,326.000000
21-04-2022,331.100000
20-04-2022,326.350000
19-04-2022,321.000000
18-04-2022,309.100000
17-04-2022,314.000000
16-04-2022,314.000000
15-04-2022,314.000000
14-04-2022,314.000000
13-04-2022,312.000000
12-04-2022,303.500000
11-04-2022,292.000000
10-04-2022,291.600000
09-04-2022,291.600000
08-04-2022,291.600000
07-04-2022,285.000000
06-04-2022,286.500000
05-04-2022,281.000000
04-04-2022,264.000000
03-04-2022,258.750000
02-04-2022,258.750000
01-04-2022,258.750000
31-03-2022,264.000000
30-03-2022,260.000000
29-03-2022,258.000000
28-03-2022,261.000000
27-03-2022,327.150000
26-03-2022,327.150000
25-03-2022,327.150000
24-03-2022,326.650000
23-03-2022,325.000000
22-03-2022,330.000000
21-03-2022,329.400000
20-03-2022,334.500000
19-03-2022,334.500000
18-03-2022,334.500000
17-03-2022,337.250000
16-03-2022,340.000000
15-03-2022,361.500000
14-03-2022,361.750000
13-03-2022,368.650000
12-03-2022,368.650000
11-03-2022,368.650000
10-03-2022,380.000000
09-03-2022,420.650000
08-03-2022,405.000000
07-03-2022,422.650000
06-03-2022,418.750000
05-03-2022,418.750000
04-03-2022,418.750000
03-03-2022,370.000000
02-03-2022,400.000000
01-03-2022,301.000000
28-02-2022,274.500000
27-02-2022,239.000000
26-02-2022,239.000000
25-02-2022,239.000000
24-02-2022,239.250000
23-02-2022,238.000000
22-02-2022,236.250000
21-02-2022,233.850000
20-02-2022,232.500000
19-02-2022,232.500000
18-02-2022,232.500000
17-02-2022,234.500000
16-02-2022,236.000000
15-02-2022,239.000000
14-02-2022,240.000000
13-02-2022,245.000000
12-02-2022,245.000000
11-02-2022,245.000000
10-02-2022,239.100000
09-02-2022,239.250000
08-02-2022,239.250000
07-02-2022,236.000000
06-02-2022,227.000000
05-02-2022,227.000000
04-02-2022,227.000000
03-02-2022,221.000000
02-02-2022,220.000000
01-02-2022,210.500000
31-01-2022,222.750000
30-01-2022,227.650000
29-01-2022,227.650000
28-01-2022,227.650000
27-01-2022,227.600000
26-01-2022,227.800000
25-01-2022,227.300000
24-01-2022,225.250000
23-01-2022,225.000000
22-01-2022,225.000000
21-01-2022,225.000000
20-01-2022,226.000000
19-01-2022,223.100000
18-01-2022,221.000000
17-01-2022,220.500000
16-01-2022,220.000000
15-01-2022,220.000000
14-01-2022,220.000000
13-01-2022,209.500000
12-01-2022,205.000000
11-01-2022,197.100000
10-01-2022,203.000000
09-01-2022,195.000000
08-01-2022,195.000000
07-01-2022,195.000000
06-01-2022,193.000000
05-01-2022,180.000000
04-01-2022,174.000000
03-01-2022,157.500000
02-01-2022,169.600000
01-01-2022,169.600000
